original_row,row_hash,group_id,fold,split,multiclass_label,binary_label
1286,13393414984845467386,Fingerprinting|segment00,0,test,Fingerprinting,1
1287,13206152560751926065,Fingerprinting|segment00,0,test,Fingerprinting,1
1288,7075096923712637904,Fingerprinting|segment00,0,test,Fingerprinting,1
1289,11879552084102848102,Fingerprinting|segment00,0,test,Fingerprinting,1
1290,6490702839149800652,Fingerprinting|segment00,0,test,Fingerprinting,1
1291,10010816868863282708,Fingerprinting|segment00,0,test,Fingerprinting,1
1292,6932591328199404767,Fingerprinting|segment00,0,test,Fingerprinting,1
1293,16253500314077298127,Fingerprinting|segment00,0,test,Fingerprinting,1
1294,6188829326212530953,Fingerprinting|segment00,0,test,Fingerprinting,1
1295,17294859038331343710,Fingerprinting|segment00,0,test,Fingerprinting,1
1296,11767763865437886275,Fingerprinting|segment00,0,test,Fingerprinting,1
1297,9423244296405960396,Fingerprinting|segment00,0,test,Fingerprinting,1
1298,4751165349505494413,Fingerprinting|segment00,0,test,Fingerprinting,1
1299,8629255368835587180,Fingerprinting|segment00,0,test,Fingerprinting,1
1300,2255968438792986175,Fingerprinting|segment00,0,test,Fingerprinting,1
1301,12570549099259949891,Fingerprinting|segment00,0,test,Fingerprinting,1
1302,1904920568292992791,Fingerprinting|segment00,0,test,Fingerprinting,1
1303,17003903492585587076,Fingerprinting|segment00,0,test,Fingerprinting,1
1304,16714573315537013445,Fingerprinting|segment00,0,test,Fingerprinting,1
1305,13375928179406604292,Fingerprinting|segment00,0,test,Fingerprinting,1
1306,5376452593056631727,Fingerprinting|segment00,0,test,Fingerprinting,1
1307,7381848700331069141,Fingerprinting|segment00,0,test,Fingerprinting,1
1308,513979131489626700,Fingerprinting|segment00,0,test,Fingerprinting,1
1309,327529153464692786,Fingerprinting|segment00,0,test,Fingerprinting,1
1310,5422620889127321708,Fingerprinting|segment00,0,test,Fingerprinting,1
1311,7867191045937806639,Fingerprinting|segment00,0,test,Fingerprinting,1
1312,5177733763261881266,Fingerprinting|segment00,0,test,Fingerprinting,1
1313,1348732081129377297,Fingerprinting|segment00,0,test,Fingerprinting,1
1314,5282537730513526712,Fingerprinting|segment00,0,test,Fingerprinting,1
1315,15422316761770664504,Fingerprinting|segment01,2,train,Fingerprinting,1
1316,10994640248835179512,Fingerprinting|segment01,2,train,Fingerprinting,1
1317,2824682839462102162,Fingerprinting|segment01,2,train,Fingerprinting,1
1318,18118209229433700779,Fingerprinting|segment01,2,train,Fingerprinting,1
1319,911980162745499046,Fingerprinting|segment01,2,train,Fingerprinting,1
1320,3501289208277500464,Fingerprinting|segment01,2,train,Fingerprinting,1
1321,10958651868765407984,Fingerprinting|segment01,2,train,Fingerprinting,1
1322,269843718263935509,Fingerprinting|segment01,2,train,Fingerprinting,1
1323,5171623528136095188,Fingerprinting|segment01,2,train,Fingerprinting,1
1324,17161925528522316335,Fingerprinting|segment01,2,train,Fingerprinting,1
1325,12167357001876037515,Fingerprinting|segment01,2,train,Fingerprinting,1
1326,7294912640080472408,Fingerprinting|segment01,2,train,Fingerprinting,1
1327,6783343812951292943,Fingerprinting|segment01,2,train,Fingerprinting,1
1328,17567128623467203528,Fingerprinting|segment01,2,train,Fingerprinting,1
1329,1771115394103492843,Fingerprinting|segment01,2,train,Fingerprinting,1
1330,15674590393400430350,Fingerprinting|segment01,2,train,Fingerprinting,1
1331,2603700433700474911,Fingerprinting|segment01,2,train,Fingerprinting,1
1332,6246309807406645355,Fingerprinting|segment01,2,train,Fingerprinting,1
1333,17068809595888759078,Fingerprinting|segment01,2,train,Fingerprinting,1
1334,5935825578902230822,Fingerprinting|segment01,2,train,Fingerprinting,1
1335,8511575404167796807,Fingerprinting|segment01,2,train,Fingerprinting,1
1336,13981680831754510743,Fingerprinting|segment01,2,train,Fingerprinting,1
1337,3002644014540423711,Fingerprinting|segment01,2,train,Fingerprinting,1
1338,10802225553766672221,Fingerprinting|segment01,2,train,Fingerprinting,1
1339,4898724659431122999,Fingerprinting|segment01,2,train,Fingerprinting,1
1340,12074450759482788981,Fingerprinting|segment01,2,train,Fingerprinting,1
1341,7310326851761027107,Fingerprinting|segment01,2,train,Fingerprinting,1
1342,15326427721594105284,Fingerprinting|segment01,2,train,Fingerprinting,1
1343,9807600765560647948,Fingerprinting|segment01,2,train,Fingerprinting,1
1344,7277606202666131047,Fingerprinting|segment01,2,train,Fingerprinting,1
1345,13462206208949627309,Fingerprinting|segment01,2,train,Fingerprinting,1
1346,13433217315209023308,Fingerprinting|segment01,2,train,Fingerprinting,1
1347,12147972524363295780,Fingerprinting|segment01,2,train,Fingerprinting,1
1348,18002805999375874771,Fingerprinting|segment01,2,train,Fingerprinting,1
1349,13085641018028322473,Fingerprinting|segment01,2,train,Fingerprinting,1
1350,9540153282601750067,Fingerprinting|segment01,2,train,Fingerprinting,1
1351,7453425024247513140,Fingerprinting|segment01,2,train,Fingerprinting,1
1352,16477179090930592135,Fingerprinting|segment01,2,train,Fingerprinting,1
1353,1219418741011707642,Fingerprinting|segment01,2,train,Fingerprinting,1
1354,17515355745923774226,Fingerprinting|segment01,2,train,Fingerprinting,1
1355,16332531689835238952,Fingerprinting|segment01,2,train,Fingerprinting,1
1356,10057985155668422580,Fingerprinting|segment01,2,train,Fingerprinting,1
1357,11190608271666334199,Fingerprinting|segment01,2,train,Fingerprinting,1
1358,2850721419318332017,Fingerprinting|segment01,2,train,Fingerprinting,1
1359,5227767852917417959,Fingerprinting|segment01,2,train,Fingerprinting,1
1360,114914814418356166,Fingerprinting|segment01,2,train,Fingerprinting,1
1361,80164301069027262,Fingerprinting|segment01,2,train,Fingerprinting,1
1362,14149394852111965377,Fingerprinting|segment01,2,train,Fingerprinting,1
1363,11629041251733509505,Fingerprinting|segment01,2,train,Fingerprinting,1
1364,14824947074037464676,Fingerprinting|segment01,2,train,Fingerprinting,1
1365,6117434093439213185,Fingerprinting|segment01,2,train,Fingerprinting,1
1366,15794367521371669227,Fingerprinting|segment01,2,train,Fingerprinting,1
1367,10470527525798860525,Fingerprinting|segment01,2,train,Fingerprinting,1
1368,10705714448086867158,Fingerprinting|segment01,2,train,Fingerprinting,1
1369,10139489254592892361,Fingerprinting|segment01,2,train,Fingerprinting,1
1370,17858779407802305914,Fingerprinting|segment01,2,train,Fingerprinting,1
1371,17829170735177927264,Fingerprinting|segment01,2,train,Fingerprinting,1
1372,7990140594459441067,Fingerprinting|segment01,2,train,Fingerprinting,1
1373,6252106925183148806,Fingerprinting|segment01,2,train,Fingerprinting,1
1374,9013113812363329724,Fingerprinting|segment01,2,train,Fingerprinting,1
1375,7084038676917366045,Fingerprinting|segment01,2,train,Fingerprinting,1
1376,2539421708767592624,Fingerprinting|segment01,2,train,Fingerprinting,1
1377,3569046603029649434,Fingerprinting|segment01,2,train,Fingerprinting,1
1378,7826845077545317114,Fingerprinting|segment01,2,train,Fingerprinting,1
1379,12889837615912969145,Fingerprinting|segment01,2,train,Fingerprinting,1
1380,15071039150471284326,Fingerprinting|segment01,2,train,Fingerprinting,1
1381,13769388689350431107,Fingerprinting|segment01,2,train,Fingerprinting,1
1382,10573490900148272244,Fingerprinting|segment01,2,train,Fingerprinting,1
1383,3544644864713882839,Fingerprinting|segment01,2,train,Fingerprinting,1
1384,16475897352108138855,Fingerprinting|segment01,2,train,Fingerprinting,1
1385,3063959957831557260,Fingerprinting|segment01,2,train,Fingerprinting,1
1386,13606576498649083318,Fingerprinting|segment01,2,train,Fingerprinting,1
1387,12620768693956505091,Fingerprinting|segment01,2,train,Fingerprinting,1
1388,1019077620562443944,Fingerprinting|segment01,2,train,Fingerprinting,1
1389,5746760031301883617,Fingerprinting|segment01,2,train,Fingerprinting,1
1390,7853074123296485205,Fingerprinting|segment01,2,train,Fingerprinting,1
1391,2089819296289863617,Fingerprinting|segment01,2,train,Fingerprinting,1
1392,10365198727149290468,Fingerprinting|segment01,2,train,Fingerprinting,1
1393,14571954118988725837,Fingerprinting|segment01,2,train,Fingerprinting,1
1394,4610489413088712941,Fingerprinting|segment01,2,train,Fingerprinting,1
1395,11277695646183709425,Fingerprinting|segment01,2,train,Fingerprinting,1
1396,4989376880418458368,Fingerprinting|segment01,2,train,Fingerprinting,1
1397,10634416290594578435,Fingerprinting|segment01,2,train,Fingerprinting,1
1398,2384658613416117484,Fingerprinting|segment01,2,train,Fingerprinting,1
1399,17961596437770457873,Fingerprinting|segment01,2,train,Fingerprinting,1
1400,17217917498579610976,Fingerprinting|segment01,2,train,Fingerprinting,1
1401,17509160161804199695,Fingerprinting|segment01,2,train,Fingerprinting,1
1402,1818494415479487492,Fingerprinting|segment01,2,train,Fingerprinting,1
1403,14215544717506035741,Fingerprinting|segment01,2,train,Fingerprinting,1
1404,11001353264094225431,Fingerprinting|segment01,2,train,Fingerprinting,1
1405,1405397699260943252,Fingerprinting|segment01,2,train,Fingerprinting,1
1406,6664833413799108358,Fingerprinting|segment01,2,train,Fingerprinting,1
1407,596864293355471185,Fingerprinting|segment01,2,train,Fingerprinting,1
1408,4527890232453624062,Fingerprinting|segment01,2,train,Fingerprinting,1
1409,856234826156962821,Fingerprinting|segment01,2,train,Fingerprinting,1
1410,18325621984930669547,Fingerprinting|segment01,2,train,Fingerprinting,1
1411,6944849666987462528,Fingerprinting|segment01,2,train,Fingerprinting,1
1412,6513922927104104080,Fingerprinting|segment01,2,train,Fingerprinting,1
1413,1537242576800638169,Fingerprinting|segment01,2,train,Fingerprinting,1
1414,16641459850858361955,Fingerprinting|segment01,2,train,Fingerprinting,1
1415,13197640726711659586,Fingerprinting|segment02,4,train,Fingerprinting,1
1416,10209833635885282659,Fingerprinting|segment02,4,train,Fingerprinting,1
1417,9540157653615772817,Fingerprinting|segment02,4,train,Fingerprinting,1
1418,14737935276571523805,Fingerprinting|segment02,4,train,Fingerprinting,1
1419,8750569041053476184,Fingerprinting|segment02,4,train,Fingerprinting,1
1420,3242631730106401214,Fingerprinting|segment02,4,train,Fingerprinting,1
1421,16987166077851542256,Fingerprinting|segment02,4,train,Fingerprinting,1
1422,11238575143212280055,Fingerprinting|segment02,4,train,Fingerprinting,1
1423,5455207835412299574,Fingerprinting|segment02,4,train,Fingerprinting,1
1424,13089562470483098896,Fingerprinting|segment02,4,train,Fingerprinting,1
1425,11096190973044778532,Fingerprinting|segment02,4,train,Fingerprinting,1
1426,10125767207463520542,Fingerprinting|segment02,4,train,Fingerprinting,1
1427,9776498244007092119,Fingerprinting|segment02,4,train,Fingerprinting,1
1428,14738762034243953874,Fingerprinting|segment02,4,train,Fingerprinting,1
1429,4227705355195983132,Fingerprinting|segment02,4,train,Fingerprinting,1
1430,11672909163253440230,Fingerprinting|segment02,4,train,Fingerprinting,1
1431,3521441125674575364,Fingerprinting|segment02,4,train,Fingerprinting,1
1432,2227790639951288663,Fingerprinting|segment02,4,train,Fingerprinting,1
1433,17656979340822658014,Fingerprinting|segment02,4,train,Fingerprinting,1
1434,2381445000350191495,Fingerprinting|segment02,4,train,Fingerprinting,1
1435,3443418464064069152,Fingerprinting|segment02,4,train,Fingerprinting,1
1436,4826428120705651691,Fingerprinting|segment02,4,train,Fingerprinting,1
1437,10036789816954036405,Fingerprinting|segment02,4,train,Fingerprinting,1
1438,880291411254440248,Fingerprinting|segment02,4,train,Fingerprinting,1
1439,10474786763968183735,Fingerprinting|segment02,4,train,Fingerprinting,1
1440,18387711930988143086,Fingerprinting|segment02,4,train,Fingerprinting,1
1441,7065238814007460805,Fingerprinting|segment02,4,train,Fingerprinting,1
1442,16880570644270689624,Fingerprinting|segment02,4,train,Fingerprinting,1
1443,9484432081913849096,Fingerprinting|segment02,4,train,Fingerprinting,1
1444,9505725094684380072,Fingerprinting|segment02,4,train,Fingerprinting,1
1445,1053346472296047932,Fingerprinting|segment02,4,train,Fingerprinting,1
1446,7923479385092504038,Fingerprinting|segment02,4,train,Fingerprinting,1
1447,10980495213934683736,Fingerprinting|segment02,4,train,Fingerprinting,1
1448,11274682584339704557,Fingerprinting|segment02,4,train,Fingerprinting,1
1449,18314570370968936635,Fingerprinting|segment02,4,train,Fingerprinting,1
1450,73504668055652071,Fingerprinting|segment02,4,train,Fingerprinting,1
1451,10409194929528244768,Fingerprinting|segment02,4,train,Fingerprinting,1
1452,3967028049694691799,Fingerprinting|segment02,4,train,Fingerprinting,1
1453,8911267485169600728,Fingerprinting|segment02,4,train,Fingerprinting,1
1454,10350900065302865649,Fingerprinting|segment02,4,train,Fingerprinting,1
1455,16729423751362792055,Fingerprinting|segment02,4,train,Fingerprinting,1
1456,13679317261460136050,Fingerprinting|segment02,4,train,Fingerprinting,1
1457,10922443249233457923,Fingerprinting|segment02,4,train,Fingerprinting,1
1458,17518045596898643771,Fingerprinting|segment02,4,train,Fingerprinting,1
1459,6746387760340238557,Fingerprinting|segment02,4,train,Fingerprinting,1
1460,1045469922750654732,Fingerprinting|segment02,4,train,Fingerprinting,1
1461,2292943352194771823,Fingerprinting|segment02,4,train,Fingerprinting,1
1462,16788786163690388406,Fingerprinting|segment02,4,train,Fingerprinting,1
1463,11272130672799284508,Fingerprinting|segment02,4,train,Fingerprinting,1
1464,12120737704176901527,Fingerprinting|segment02,4,train,Fingerprinting,1
1465,16320211324875803479,Fingerprinting|segment02,4,train,Fingerprinting,1
1466,1646985045688219706,Fingerprinting|segment02,4,train,Fingerprinting,1
1467,4545145036573123011,Fingerprinting|segment02,4,train,Fingerprinting,1
1468,10066757402282837960,Fingerprinting|segment02,4,train,Fingerprinting,1
1469,2188362176733126338,Fingerprinting|segment02,4,train,Fingerprinting,1
1470,3334066625456592076,Fingerprinting|segment02,4,train,Fingerprinting,1
1471,4612460984674612283,Fingerprinting|segment02,4,train,Fingerprinting,1
1472,17663400099616496107,Fingerprinting|segment02,4,train,Fingerprinting,1
1473,15309049406456233465,Fingerprinting|segment02,4,train,Fingerprinting,1
1474,15447915263618482560,Fingerprinting|segment02,4,train,Fingerprinting,1
1475,2037406051140038503,Fingerprinting|segment02,4,train,Fingerprinting,1
1476,15756418081463977706,Fingerprinting|segment02,4,train,Fingerprinting,1
1477,2702825601637931002,Fingerprinting|segment02,4,train,Fingerprinting,1
1478,8273744402685706102,Fingerprinting|segment02,4,train,Fingerprinting,1
1479,1364856711540457447,Fingerprinting|segment02,4,train,Fingerprinting,1
1480,3041701790678890621,Fingerprinting|segment02,4,train,Fingerprinting,1
1481,8230351286401684755,Fingerprinting|segment02,4,train,Fingerprinting,1
1482,16577709807564938026,Fingerprinting|segment02,4,train,Fingerprinting,1
1483,17901664166450272737,Fingerprinting|segment02,4,train,Fingerprinting,1
1484,8661157906293475131,Fingerprinting|segment02,4,train,Fingerprinting,1
1485,14655775749766141025,Fingerprinting|segment02,4,train,Fingerprinting,1
1486,10761697586013808144,Fingerprinting|segment02,4,train,Fingerprinting,1
1487,956309952384342395,Fingerprinting|segment02,4,train,Fingerprinting,1
1488,3047305482079357406,Fingerprinting|segment02,4,train,Fingerprinting,1
1489,4895964053742684993,Fingerprinting|segment02,4,train,Fingerprinting,1
1490,16186496978473378533,Fingerprinting|segment02,4,train,Fingerprinting,1
1491,10875997258981691083,Fingerprinting|segment02,4,train,Fingerprinting,1
1492,6665115376313047628,Fingerprinting|segment02,4,train,Fingerprinting,1
1493,2136484776090058726,Fingerprinting|segment02,4,train,Fingerprinting,1
1494,12798899224371429204,Fingerprinting|segment02,4,train,Fingerprinting,1
1495,16916344952147712798,Fingerprinting|segment02,4,train,Fingerprinting,1
1496,11826942776304337517,Fingerprinting|segment02,4,train,Fingerprinting,1
1497,2716804192706438973,Fingerprinting|segment02,4,train,Fingerprinting,1
1498,13240956083842821902,Fingerprinting|segment02,4,train,Fingerprinting,1
1499,15941381089177925918,Fingerprinting|segment02,4,train,Fingerprinting,1
1500,2504515927057940637,Fingerprinting|segment02,4,train,Fingerprinting,1
1501,5705773073902755325,Fingerprinting|segment02,4,train,Fingerprinting,1
1502,4030057532401101795,Fingerprinting|segment02,4,train,Fingerprinting,1
1503,8856567828297031333,Fingerprinting|segment02,4,train,Fingerprinting,1
1504,10415433343117432450,Fingerprinting|segment02,4,train,Fingerprinting,1
1505,8383541488289108318,Fingerprinting|segment02,4,train,Fingerprinting,1
1506,6070888666918703252,Fingerprinting|segment02,4,train,Fingerprinting,1
1507,13423949697442683111,Fingerprinting|segment02,4,train,Fingerprinting,1
1508,2980721256037115647,Fingerprinting|segment02,4,train,Fingerprinting,1
1509,13789314492083062379,Fingerprinting|segment02,4,train,Fingerprinting,1
1510,4868824905061924546,Fingerprinting|segment02,4,train,Fingerprinting,1
1511,13829226599394621007,Fingerprinting|segment02,4,train,Fingerprinting,1
1512,12528011262729000474,Fingerprinting|segment02,4,train,Fingerprinting,1
1513,1018692632822703696,Fingerprinting|segment02,4,train,Fingerprinting,1
1514,5363027010298010059,Fingerprinting|segment02,4,train,Fingerprinting,1
1515,15293649337223240111,Fingerprinting|segment03,1,validation,Fingerprinting,1
1516,1629517956298800973,Fingerprinting|segment03,1,validation,Fingerprinting,1
1517,4771353096686886144,Fingerprinting|segment03,1,validation,Fingerprinting,1
1518,3931371829209899760,Fingerprinting|segment03,1,validation,Fingerprinting,1
1519,9854315759805009204,Fingerprinting|segment03,1,validation,Fingerprinting,1
